,speaker_path,listener_path
2168,NoXI/049_2016-04-12_Nottingham/Expert_video/31,NoXI/049_2016-04-12_Nottingham/Novice_video/31
2169,NoXI/049_2016-04-12_Nottingham/Expert_video/32,NoXI/049_2016-04-12_Nottingham/Novice_video/32
2170,NoXI/049_2016-04-12_Nottingham/Expert_video/33,NoXI/049_2016-04-12_Nottingham/Novice_video/33
2171,NoXI/049_2016-04-12_Nottingham/Expert_video/34,NoXI/049_2016-04-12_Nottingham/Novice_video/34
2172,NoXI/049_2016-04-12_Nottingham/Expert_video/35,NoXI/049_2016-04-12_Nottingham/Novice_video/35
2173,NoXI/049_2016-04-12_Nottingham/Expert_video/36,NoXI/049_2016-04-12_Nottingham/Novice_video/36
2174,NoXI/049_2016-04-12_Nottingham/Expert_video/37,NoXI/049_2016-04-12_Nottingham/Novice_video/37
2175,NoXI/049_2016-04-12_Nottingham/Expert_video/38,NoXI/049_2016-04-12_Nottingham/Novice_video/38
2176,NoXI/049_2016-04-12_Nottingham/Expert_video/39,NoXI/049_2016-04-12_Nottingham/Novice_video/39
2177,NoXI/049_2016-04-12_Nottingham/Expert_video/40,NoXI/049_2016-04-12_Nottingham/Novice_video/40
2178,NoXI/049_2016-04-12_Nottingham/Expert_video/41,NoXI/049_2016-04-12_Nottingham/Novice_video/41
2179,NoXI/049_2016-04-12_Nottingham/Expert_video/42,NoXI/049_2016-04-12_Nottingham/Novice_video/42
2180,NoXI/049_2016-04-12_Nottingham/Expert_video/43,NoXI/049_2016-04-12_Nottingham/Novice_video/43
2181,NoXI/036_2016-04-07_Nottingham/Expert_video/1,NoXI/036_2016-04-07_Nottingham/Novice_video/1
2182,NoXI/036_2016-04-07_Nottingham/Expert_video/2,NoXI/036_2016-04-07_Nottingham/Novice_video/2
2183,NoXI/036_2016-04-07_Nottingham/Expert_video/3,NoXI/036_2016-04-07_Nottingham/Novice_video/3
2184,NoXI/036_2016-04-07_Nottingham/Expert_video/4,NoXI/036_2016-04-07_Nottingham/Novice_video/4
2185,NoXI/036_2016-04-07_Nottingham/Expert_video/5,NoXI/036_2016-04-07_Nottingham/Novice_video/5
2186,NoXI/036_2016-04-07_Nottingham/Expert_video/6,NoXI/036_2016-04-07_Nottingham/Novice_video/6
2187,NoXI/036_2016-04-07_Nottingham/Expert_video/7,NoXI/036_2016-04-07_Nottingham/Novice_video/7
2188,NoXI/036_2016-04-07_Nottingham/Expert_video/8,NoXI/036_2016-04-07_Nottingham/Novice_video/8
2189,NoXI/036_2016-04-07_Nottingham/Expert_video/9,NoXI/036_2016-04-07_Nottingham/Novice_video/9
2190,NoXI/036_2016-04-07_Nottingham/Expert_video/10,NoXI/036_2016-04-07_Nottingham/Novice_video/10
2191,NoXI/036_2016-04-07_Nottingham/Expert_video/11,NoXI/036_2016-04-07_Nottingham/Novice_video/11
2192,NoXI/036_2016-04-07_Nottingham/Expert_video/12,NoXI/036_2016-04-07_Nottingham/Novice_video/12
2193,NoXI/036_2016-04-07_Nottingham/Expert_video/13,NoXI/036_2016-04-07_Nottingham/Novice_video/13
2194,NoXI/036_2016-04-07_Nottingham/Expert_video/14,NoXI/036_2016-04-07_Nottingham/Novice_video/14
2195,NoXI/036_2016-04-07_Nottingham/Expert_video/15,NoXI/036_2016-04-07_Nottingham/Novice_video/15
2196,NoXI/036_2016-04-07_Nottingham/Expert_video/16,NoXI/036_2016-04-07_Nottingham/Novice_video/16
2197,NoXI/036_2016-04-07_Nottingham/Expert_video/17,NoXI/036_2016-04-07_Nottingham/Novice_video/17
2198,NoXI/036_2016-04-07_Nottingham/Expert_video/18,NoXI/036_2016-04-07_Nottingham/Novice_video/18
2199,NoXI/036_2016-04-07_Nottingham/Expert_video/19,NoXI/036_2016-04-07_Nottingham/Novice_video/19
2200,NoXI/036_2016-04-07_Nottingham/Expert_video/20,NoXI/036_2016-04-07_Nottingham/Novice_video/20
2201,NoXI/036_2016-04-07_Nottingham/Expert_video/21,NoXI/036_2016-04-07_Nottingham/Novice_video/21
2202,NoXI/036_2016-04-07_Nottingham/Expert_video/22,NoXI/036_2016-04-07_Nottingham/Novice_video/22
2203,NoXI/036_2016-04-07_Nottingham/Expert_video/23,NoXI/036_2016-04-07_Nottingham/Novice_video/23
2204,NoXI/035_2016-04-07_Nottingham/Expert_video/1,NoXI/035_2016-04-07_Nottingham/Novice_video/1
2205,NoXI/035_2016-04-07_Nottingham/Expert_video/2,NoXI/035_2016-04-07_Nottingham/Novice_video/2
2206,NoXI/035_2016-04-07_Nottingham/Expert_video/3,NoXI/035_2016-04-07_Nottingham/Novice_video/3
2207,NoXI/035_2016-04-07_Nottingham/Expert_video/4,NoXI/035_2016-04-07_Nottingham/Novice_video/4
2208,NoXI/035_2016-04-07_Nottingham/Expert_video/5,NoXI/035_2016-04-07_Nottingham/Novice_video/5
2209,NoXI/035_2016-04-07_Nottingham/Expert_video/6,NoXI/035_2016-04-07_Nottingham/Novice_video/6
2210,NoXI/035_2016-04-07_Nottingham/Expert_video/7,NoXI/035_2016-04-07_Nottingham/Novice_video/7
2211,NoXI/035_2016-04-07_Nottingham/Expert_video/8,NoXI/035_2016-04-07_Nottingham/Novice_video/8
2212,NoXI/035_2016-04-07_Nottingham/Expert_video/9,NoXI/035_2016-04-07_Nottingham/Novice_video/9
2213,NoXI/035_2016-04-07_Nottingham/Expert_video/10,NoXI/035_2016-04-07_Nottingham/Novice_video/10
2214,NoXI/035_2016-04-07_Nottingham/Expert_video/11,NoXI/035_2016-04-07_Nottingham/Novice_video/11
2215,NoXI/035_2016-04-07_Nottingham/Expert_video/12,NoXI/035_2016-04-07_Nottingham/Novice_video/12
2216,NoXI/035_2016-04-07_Nottingham/Expert_video/13,NoXI/035_2016-04-07_Nottingham/Novice_video/13
2217,NoXI/035_2016-04-07_Nottingham/Expert_video/14,NoXI/035_2016-04-07_Nottingham/Novice_video/14
2218,NoXI/035_2016-04-07_Nottingham/Expert_video/15,NoXI/035_2016-04-07_Nottingham/Novice_video/15
2219,NoXI/035_2016-04-07_Nottingham/Expert_video/16,NoXI/035_2016-04-07_Nottingham/Novice_video/16
2220,NoXI/035_2016-04-07_Nottingham/Expert_video/17,NoXI/035_2016-04-07_Nottingham/Novice_video/17
2221,NoXI/035_2016-04-07_Nottingham/Expert_video/18,NoXI/035_2016-04-07_Nottingham/Novice_video/18
2222,NoXI/035_2016-04-07_Nottingham/Expert_video/19,NoXI/035_2016-04-07_Nottingham/Novice_video/19
2223,NoXI/035_2016-04-07_Nottingham/Expert_video/20,NoXI/035_2016-04-07_Nottingham/Novice_video/20
2224,NoXI/035_2016-04-07_Nottingham/Expert_video/21,NoXI/035_2016-04-07_Nottingham/Novice_video/21
2225,NoXI/035_2016-04-07_Nottingham/Expert_video/22,NoXI/035_2016-04-07_Nottingham/Novice_video/22
2226,NoXI/035_2016-04-07_Nottingham/Expert_video/23,NoXI/035_2016-04-07_Nottingham/Novice_video/23
2227,NoXI/035_2016-04-07_Nottingham/Expert_video/24,NoXI/035_2016-04-07_Nottingham/Novice_video/24
2228,NoXI/035_2016-04-07_Nottingham/Expert_video/25,NoXI/035_2016-04-07_Nottingham/Novice_video/25
2229,NoXI/035_2016-04-07_Nottingham/Expert_video/26,NoXI/035_2016-04-07_Nottingham/Novice_video/26
2230,NoXI/035_2016-04-07_Nottingham/Expert_video/27,NoXI/035_2016-04-07_Nottingham/Novice_video/27
2231,NoXI/035_2016-04-07_Nottingham/Expert_video/28,NoXI/035_2016-04-07_Nottingham/Novice_video/28
2232,NoXI/035_2016-04-07_Nottingham/Expert_video/29,NoXI/035_2016-04-07_Nottingham/Novice_video/29
2233,NoXI/035_2016-04-07_Nottingham/Expert_video/30,NoXI/035_2016-04-07_Nottingham/Novice_video/30
2234,NoXI/035_2016-04-07_Nottingham/Expert_video/31,NoXI/035_2016-04-07_Nottingham/Novice_video/31
2235,NoXI/035_2016-04-07_Nottingham/Expert_video/32,NoXI/035_2016-04-07_Nottingham/Novice_video/32
2236,NoXI/035_2016-04-07_Nottingham/Expert_video/33,NoXI/035_2016-04-07_Nottingham/Novice_video/33
2237,NoXI/035_2016-04-07_Nottingham/Expert_video/34,NoXI/035_2016-04-07_Nottingham/Novice_video/34
2238,NoXI/035_2016-04-07_Nottingham/Expert_video/35,NoXI/035_2016-04-07_Nottingham/Novice_video/35
2239,NoXI/035_2016-04-07_Nottingham/Expert_video/36,NoXI/035_2016-04-07_Nottingham/Novice_video/36
2240,NoXI/035_2016-04-07_Nottingham/Expert_video/37,NoXI/035_2016-04-07_Nottingham/Novice_video/37
2241,NoXI/035_2016-04-07_Nottingham/Expert_video/38,NoXI/035_2016-04-07_Nottingham/Novice_video/38
2242,NoXI/035_2016-04-07_Nottingham/Expert_video/39,NoXI/035_2016-04-07_Nottingham/Novice_video/39
2243,NoXI/035_2016-04-07_Nottingham/Expert_video/40,NoXI/035_2016-04-07_Nottingham/Novice_video/40
2244,NoXI/035_2016-04-07_Nottingham/Expert_video/41,NoXI/035_2016-04-07_Nottingham/Novice_video/41
2245,NoXI/035_2016-04-07_Nottingham/Expert_video/42,NoXI/035_2016-04-07_Nottingham/Novice_video/42
2246,NoXI/035_2016-04-07_Nottingham/Expert_video/43,NoXI/035_2016-04-07_Nottingham/Novice_video/43
2247,NoXI/035_2016-04-07_Nottingham/Expert_video/44,NoXI/035_2016-04-07_Nottingham/Novice_video/44
2248,NoXI/035_2016-04-07_Nottingham/Expert_video/45,NoXI/035_2016-04-07_Nottingham/Novice_video/45
2250,NoXI/034_2016-04-07_Nottingham/Expert_video/1,NoXI/034_2016-04-07_Nottingham/Novice_video/1
2251,NoXI/034_2016-04-07_Nottingham/Expert_video/2,NoXI/034_2016-04-07_Nottingham/Novice_video/2
2252,NoXI/034_2016-04-07_Nottingham/Expert_video/3,NoXI/034_2016-04-07_Nottingham/Novice_video/3
2253,NoXI/034_2016-04-07_Nottingham/Expert_video/4,NoXI/034_2016-04-07_Nottingham/Novice_video/4
2254,NoXI/034_2016-04-07_Nottingham/Expert_video/5,NoXI/034_2016-04-07_Nottingham/Novice_video/5
2255,NoXI/034_2016-04-07_Nottingham/Expert_video/6,NoXI/034_2016-04-07_Nottingham/Novice_video/6
2256,NoXI/034_2016-04-07_Nottingham/Expert_video/7,NoXI/034_2016-04-07_Nottingham/Novice_video/7
2257,NoXI/034_2016-04-07_Nottingham/Expert_video/8,NoXI/034_2016-04-07_Nottingham/Novice_video/8
2258,NoXI/034_2016-04-07_Nottingham/Expert_video/9,NoXI/034_2016-04-07_Nottingham/Novice_video/9
2259,NoXI/034_2016-04-07_Nottingham/Expert_video/10,NoXI/034_2016-04-07_Nottingham/Novice_video/10
2260,NoXI/034_2016-04-07_Nottingham/Expert_video/11,NoXI/034_2016-04-07_Nottingham/Novice_video/11
2261,NoXI/034_2016-04-07_Nottingham/Expert_video/12,NoXI/034_2016-04-07_Nottingham/Novice_video/12
2262,NoXI/034_2016-04-07_Nottingham/Expert_video/13,NoXI/034_2016-04-07_Nottingham/Novice_video/13
2263,NoXI/034_2016-04-07_Nottingham/Expert_video/14,NoXI/034_2016-04-07_Nottingham/Novice_video/14
2264,NoXI/034_2016-04-07_Nottingham/Expert_video/15,NoXI/034_2016-04-07_Nottingham/Novice_video/15
2265,NoXI/034_2016-04-07_Nottingham/Expert_video/16,NoXI/034_2016-04-07_Nottingham/Novice_video/16
2266,NoXI/034_2016-04-07_Nottingham/Expert_video/17,NoXI/034_2016-04-07_Nottingham/Novice_video/17
2267,NoXI/034_2016-04-07_Nottingham/Expert_video/18,NoXI/034_2016-04-07_Nottingham/Novice_video/18
2268,NoXI/034_2016-04-07_Nottingham/Expert_video/19,NoXI/034_2016-04-07_Nottingham/Novice_video/19
2269,NoXI/034_2016-04-07_Nottingham/Expert_video/20,NoXI/034_2016-04-07_Nottingham/Novice_video/20
2270,NoXI/034_2016-04-07_Nottingham/Expert_video/21,NoXI/034_2016-04-07_Nottingham/Novice_video/21
2271,NoXI/033_2016-04-07_Nottingham/Expert_video/1,NoXI/033_2016-04-07_Nottingham/Novice_video/1
2272,NoXI/033_2016-04-07_Nottingham/Expert_video/2,NoXI/033_2016-04-07_Nottingham/Novice_video/2
2273,NoXI/033_2016-04-07_Nottingham/Expert_video/3,NoXI/033_2016-04-07_Nottingham/Novice_video/3
2274,NoXI/033_2016-04-07_Nottingham/Expert_video/4,NoXI/033_2016-04-07_Nottingham/Novice_video/4
2275,NoXI/033_2016-04-07_Nottingham/Expert_video/5,NoXI/033_2016-04-07_Nottingham/Novice_video/5
2276,NoXI/033_2016-04-07_Nottingham/Expert_video/6,NoXI/033_2016-04-07_Nottingham/Novice_video/6
2277,NoXI/033_2016-04-07_Nottingham/Expert_video/7,NoXI/033_2016-04-07_Nottingham/Novice_video/7
2278,NoXI/033_2016-04-07_Nottingham/Expert_video/8,NoXI/033_2016-04-07_Nottingham/Novice_video/8
2279,NoXI/033_2016-04-07_Nottingham/Expert_video/9,NoXI/033_2016-04-07_Nottingham/Novice_video/9
2280,NoXI/033_2016-04-07_Nottingham/Expert_video/10,NoXI/033_2016-04-07_Nottingham/Novice_video/10
2281,NoXI/033_2016-04-07_Nottingham/Expert_video/11,NoXI/033_2016-04-07_Nottingham/Novice_video/11
2282,NoXI/033_2016-04-07_Nottingham/Expert_video/12,NoXI/033_2016-04-07_Nottingham/Novice_video/12
2283,NoXI/033_2016-04-07_Nottingham/Expert_video/13,NoXI/033_2016-04-07_Nottingham/Novice_video/13
2284,NoXI/033_2016-04-07_Nottingham/Expert_video/14,NoXI/033_2016-04-07_Nottingham/Novice_video/14
2285,NoXI/033_2016-04-07_Nottingham/Expert_video/15,NoXI/033_2016-04-07_Nottingham/Novice_video/15
2286,NoXI/033_2016-04-07_Nottingham/Expert_video/16,NoXI/033_2016-04-07_Nottingham/Novice_video/16
2287,NoXI/033_2016-04-07_Nottingham/Expert_video/17,NoXI/033_2016-04-07_Nottingham/Novice_video/17
2288,NoXI/033_2016-04-07_Nottingham/Expert_video/18,NoXI/033_2016-04-07_Nottingham/Novice_video/18
2289,NoXI/033_2016-04-07_Nottingham/Expert_video/19,NoXI/033_2016-04-07_Nottingham/Novice_video/19
2290,NoXI/033_2016-04-07_Nottingham/Expert_video/20,NoXI/033_2016-04-07_Nottingham/Novice_video/20
2291,NoXI/033_2016-04-07_Nottingham/Expert_video/21,NoXI/033_2016-04-07_Nottingham/Novice_video/21
2292,NoXI/033_2016-04-07_Nottingham/Expert_video/22,NoXI/033_2016-04-07_Nottingham/Novice_video/22
2293,NoXI/033_2016-04-07_Nottingham/Expert_video/23,NoXI/033_2016-04-07_Nottingham/Novice_video/23
2294,NoXI/033_2016-04-07_Nottingham/Expert_video/24,NoXI/033_2016-04-07_Nottingham/Novice_video/24
2295,NoXI/033_2016-04-07_Nottingham/Expert_video/25,NoXI/033_2016-04-07_Nottingham/Novice_video/25
2296,NoXI/033_2016-04-07_Nottingham/Expert_video/26,NoXI/033_2016-04-07_Nottingham/Novice_video/26
2297,NoXI/033_2016-04-07_Nottingham/Expert_video/27,NoXI/033_2016-04-07_Nottingham/Novice_video/27
2298,NoXI/033_2016-04-07_Nottingham/Expert_video/28,NoXI/033_2016-04-07_Nottingham/Novice_video/28
2299,NoXI/033_2016-04-07_Nottingham/Expert_video/29,NoXI/033_2016-04-07_Nottingham/Novice_video/29
2300,NoXI/033_2016-04-07_Nottingham/Expert_video/30,NoXI/033_2016-04-07_Nottingham/Novice_video/30
2301,NoXI/033_2016-04-07_Nottingham/Expert_video/31,NoXI/033_2016-04-07_Nottingham/Novice_video/31
2302,NoXI/033_2016-04-07_Nottingham/Expert_video/32,NoXI/033_2016-04-07_Nottingham/Novice_video/32
2303,NoXI/033_2016-04-07_Nottingham/Expert_video/33,NoXI/033_2016-04-07_Nottingham/Novice_video/33
2304,NoXI/033_2016-04-07_Nottingham/Expert_video/34,NoXI/033_2016-04-07_Nottingham/Novice_video/34
2305,NoXI/033_2016-04-07_Nottingham/Expert_video/35,NoXI/033_2016-04-07_Nottingham/Novice_video/35
2306,NoXI/032_2016-04-07_Nottingham/Expert_video/1,NoXI/032_2016-04-07_Nottingham/Novice_video/1
2307,NoXI/032_2016-04-07_Nottingham/Expert_video/2,NoXI/032_2016-04-07_Nottingham/Novice_video/2
2308,NoXI/032_2016-04-07_Nottingham/Expert_video/3,NoXI/032_2016-04-07_Nottingham/Novice_video/3
2309,NoXI/032_2016-04-07_Nottingham/Expert_video/4,NoXI/032_2016-04-07_Nottingham/Novice_video/4
2310,NoXI/032_2016-04-07_Nottingham/Expert_video/5,NoXI/032_2016-04-07_Nottingham/Novice_video/5
2311,NoXI/032_2016-04-07_Nottingham/Expert_video/6,NoXI/032_2016-04-07_Nottingham/Novice_video/6
2312,NoXI/032_2016-04-07_Nottingham/Expert_video/7,NoXI/032_2016-04-07_Nottingham/Novice_video/7
2313,NoXI/032_2016-04-07_Nottingham/Expert_video/8,NoXI/032_2016-04-07_Nottingham/Novice_video/8
2314,NoXI/032_2016-04-07_Nottingham/Expert_video/9,NoXI/032_2016-04-07_Nottingham/Novice_video/9
2315,NoXI/032_2016-04-07_Nottingham/Expert_video/10,NoXI/032_2016-04-07_Nottingham/Novice_video/10
2316,NoXI/032_2016-04-07_Nottingham/Expert_video/11,NoXI/032_2016-04-07_Nottingham/Novice_video/11
2317,NoXI/032_2016-04-07_Nottingham/Expert_video/12,NoXI/032_2016-04-07_Nottingham/Novice_video/12
2318,NoXI/032_2016-04-07_Nottingham/Expert_video/13,NoXI/032_2016-04-07_Nottingham/Novice_video/13
2319,NoXI/032_2016-04-07_Nottingham/Expert_video/14,NoXI/032_2016-04-07_Nottingham/Novice_video/14
2320,NoXI/032_2016-04-07_Nottingham/Expert_video/15,NoXI/032_2016-04-07_Nottingham/Novice_video/15
2321,NoXI/032_2016-04-07_Nottingham/Expert_video/16,NoXI/032_2016-04-07_Nottingham/Novice_video/16
2322,NoXI/032_2016-04-07_Nottingham/Expert_video/17,NoXI/032_2016-04-07_Nottingham/Novice_video/17
2323,NoXI/032_2016-04-07_Nottingham/Expert_video/18,NoXI/032_2016-04-07_Nottingham/Novice_video/18
2324,NoXI/032_2016-04-07_Nottingham/Expert_video/19,NoXI/032_2016-04-07_Nottingham/Novice_video/19
2325,NoXI/032_2016-04-07_Nottingham/Expert_video/20,NoXI/032_2016-04-07_Nottingham/Novice_video/20
2326,NoXI/032_2016-04-07_Nottingham/Expert_video/21,NoXI/032_2016-04-07_Nottingham/Novice_video/21
2327,NoXI/032_2016-04-07_Nottingham/Expert_video/22,NoXI/032_2016-04-07_Nottingham/Novice_video/22
2328,NoXI/032_2016-04-07_Nottingham/Expert_video/23,NoXI/032_2016-04-07_Nottingham/Novice_video/23
2329,NoXI/032_2016-04-07_Nottingham/Expert_video/24,NoXI/032_2016-04-07_Nottingham/Novice_video/24
2330,NoXI/032_2016-04-07_Nottingham/Expert_video/25,NoXI/032_2016-04-07_Nottingham/Novice_video/25
2331,NoXI/032_2016-04-07_Nottingham/Expert_video/26,NoXI/032_2016-04-07_Nottingham/Novice_video/26
2332,NoXI/032_2016-04-07_Nottingham/Expert_video/27,NoXI/032_2016-04-07_Nottingham/Novice_video/27
2333,NoXI/032_2016-04-07_Nottingham/Expert_video/28,NoXI/032_2016-04-07_Nottingham/Novice_video/28
2334,NoXI/032_2016-04-07_Nottingham/Expert_video/29,NoXI/032_2016-04-07_Nottingham/Novice_video/29
2335,NoXI/032_2016-04-07_Nottingham/Expert_video/30,NoXI/032_2016-04-07_Nottingham/Novice_video/30
2336,NoXI/032_2016-04-07_Nottingham/Expert_video/31,NoXI/032_2016-04-07_Nottingham/Novice_video/31
2337,NoXI/032_2016-04-07_Nottingham/Expert_video/32,NoXI/032_2016-04-07_Nottingham/Novice_video/32
2338,NoXI/032_2016-04-07_Nottingham/Expert_video/33,NoXI/032_2016-04-07_Nottingham/Novice_video/33
2339,NoXI/032_2016-04-07_Nottingham/Expert_video/34,NoXI/032_2016-04-07_Nottingham/Novice_video/34
2340,NoXI/032_2016-04-07_Nottingham/Expert_video/35,NoXI/032_2016-04-07_Nottingham/Novice_video/35
2341,NoXI/032_2016-04-07_Nottingham/Expert_video/36,NoXI/032_2016-04-07_Nottingham/Novice_video/36
2342,NoXI/032_2016-04-07_Nottingham/Expert_video/37,NoXI/032_2016-04-07_Nottingham/Novice_video/37
2343,NoXI/032_2016-04-07_Nottingham/Expert_video/38,NoXI/032_2016-04-07_Nottingham/Novice_video/38
2344,NoXI/032_2016-04-07_Nottingham/Expert_video/39,NoXI/032_2016-04-07_Nottingham/Novice_video/39
2345,NoXI/032_2016-04-07_Nottingham/Expert_video/40,NoXI/032_2016-04-07_Nottingham/Novice_video/40
2346,NoXI/032_2016-04-07_Nottingham/Expert_video/41,NoXI/032_2016-04-07_Nottingham/Novice_video/41
2347,NoXI/032_2016-04-07_Nottingham/Expert_video/42,NoXI/032_2016-04-07_Nottingham/Novice_video/42
2348,NoXI/032_2016-04-07_Nottingham/Expert_video/43,NoXI/032_2016-04-07_Nottingham/Novice_video/43
2349,NoXI/032_2016-04-07_Nottingham/Expert_video/44,NoXI/032_2016-04-07_Nottingham/Novice_video/44
2350,NoXI/032_2016-04-07_Nottingham/Expert_video/45,NoXI/032_2016-04-07_Nottingham/Novice_video/45
2351,NoXI/032_2016-04-07_Nottingham/Expert_video/46,NoXI/032_2016-04-07_Nottingham/Novice_video/46
2352,NoXI/032_2016-04-07_Nottingham/Expert_video/47,NoXI/032_2016-04-07_Nottingham/Novice_video/47
2353,NoXI/032_2016-04-07_Nottingham/Expert_video/48,NoXI/032_2016-04-07_Nottingham/Novice_video/48
2354,NoXI/032_2016-04-07_Nottingham/Expert_video/49,NoXI/032_2016-04-07_Nottingham/Novice_video/49
2355,NoXI/007_2016-03-21_Paris/Expert_video/1,NoXI/007_2016-03-21_Paris/Novice_video/1
2356,NoXI/007_2016-03-21_Paris/Expert_video/2,NoXI/007_2016-03-21_Paris/Novice_video/2
2357,NoXI/007_2016-03-21_Paris/Expert_video/3,NoXI/007_2016-03-21_Paris/Novice_video/3
2358,NoXI/007_2016-03-21_Paris/Expert_video/4,NoXI/007_2016-03-21_Paris/Novice_video/4
2359,NoXI/007_2016-03-21_Paris/Expert_video/5,NoXI/007_2016-03-21_Paris/Novice_video/5
2360,NoXI/007_2016-03-21_Paris/Expert_video/6,NoXI/007_2016-03-21_Paris/Novice_video/6
2361,NoXI/007_2016-03-21_Paris/Expert_video/7,NoXI/007_2016-03-21_Paris/Novice_video/7
2362,NoXI/007_2016-03-21_Paris/Expert_video/8,NoXI/007_2016-03-21_Paris/Novice_video/8
2363,NoXI/007_2016-03-21_Paris/Expert_video/9,NoXI/007_2016-03-21_Paris/Novice_video/9
2364,NoXI/007_2016-03-21_Paris/Expert_video/10,NoXI/007_2016-03-21_Paris/Novice_video/10
2365,NoXI/007_2016-03-21_Paris/Expert_video/11,NoXI/007_2016-03-21_Paris/Novice_video/11
2366,NoXI/007_2016-03-21_Paris/Expert_video/12,NoXI/007_2016-03-21_Paris/Novice_video/12
2367,NoXI/007_2016-03-21_Paris/Expert_video/13,NoXI/007_2016-03-21_Paris/Novice_video/13
2368,NoXI/007_2016-03-21_Paris/Expert_video/14,NoXI/007_2016-03-21_Paris/Novice_video/14
2369,NoXI/007_2016-03-21_Paris/Expert_video/15,NoXI/007_2016-03-21_Paris/Novice_video/15
2370,NoXI/007_2016-03-21_Paris/Expert_video/16,NoXI/007_2016-03-21_Paris/Novice_video/16
2371,NoXI/007_2016-03-21_Paris/Expert_video/17,NoXI/007_2016-03-21_Paris/Novice_video/17
2372,NoXI/007_2016-03-21_Paris/Expert_video/18,NoXI/007_2016-03-21_Paris/Novice_video/18
2373,NoXI/007_2016-03-21_Paris/Expert_video/19,NoXI/007_2016-03-21_Paris/Novice_video/19
2374,NoXI/007_2016-03-21_Paris/Expert_video/20,NoXI/007_2016-03-21_Paris/Novice_video/20
2375,NoXI/007_2016-03-21_Paris/Expert_video/21,NoXI/007_2016-03-21_Paris/Novice_video/21
2376,NoXI/007_2016-03-21_Paris/Expert_video/22,NoXI/007_2016-03-21_Paris/Novice_video/22
2377,NoXI/007_2016-03-21_Paris/Expert_video/23,NoXI/007_2016-03-21_Paris/Novice_video/23
2378,NoXI/007_2016-03-21_Paris/Expert_video/24,NoXI/007_2016-03-21_Paris/Novice_video/24
2379,NoXI/007_2016-03-21_Paris/Expert_video/25,NoXI/007_2016-03-21_Paris/Novice_video/25
2380,NoXI/007_2016-03-21_Paris/Expert_video/26,NoXI/007_2016-03-21_Paris/Novice_video/26
2381,NoXI/007_2016-03-21_Paris/Expert_video/27,NoXI/007_2016-03-21_Paris/Novice_video/27
2382,NoXI/007_2016-03-21_Paris/Expert_video/28,NoXI/007_2016-03-21_Paris/Novice_video/28
2383,NoXI/007_2016-03-21_Paris/Expert_video/29,NoXI/007_2016-03-21_Paris/Novice_video/29
2384,NoXI/007_2016-03-21_Paris/Expert_video/30,NoXI/007_2016-03-21_Paris/Novice_video/30
2385,NoXI/007_2016-03-21_Paris/Expert_video/31,NoXI/007_2016-03-21_Paris/Novice_video/31
2386,NoXI/007_2016-03-21_Paris/Expert_video/32,NoXI/007_2016-03-21_Paris/Novice_video/32
2387,NoXI/007_2016-03-21_Paris/Expert_video/33,NoXI/007_2016-03-21_Paris/Novice_video/33
2388,NoXI/007_2016-03-21_Paris/Expert_video/34,NoXI/007_2016-03-21_Paris/Novice_video/34
2389,NoXI/007_2016-03-21_Paris/Expert_video/35,NoXI/007_2016-03-21_Paris/Novice_video/35
2390,NoXI/007_2016-03-21_Paris/Expert_video/36,NoXI/007_2016-03-21_Paris/Novice_video/36
2391,NoXI/007_2016-03-21_Paris/Expert_video/37,NoXI/007_2016-03-21_Paris/Novice_video/37
2392,NoXI/007_2016-03-21_Paris/Expert_video/38,NoXI/007_2016-03-21_Paris/Novice_video/38
2393,NoXI/007_2016-03-21_Paris/Expert_video/39,NoXI/007_2016-03-21_Paris/Novice_video/39
2394,NoXI/007_2016-03-21_Paris/Expert_video/40,NoXI/007_2016-03-21_Paris/Novice_video/40
2395,NoXI/007_2016-03-21_Paris/Expert_video/41,NoXI/007_2016-03-21_Paris/Novice_video/41
2396,NoXI/007_2016-03-21_Paris/Expert_video/42,NoXI/007_2016-03-21_Paris/Novice_video/42
2397,NoXI/007_2016-03-21_Paris/Expert_video/43,NoXI/007_2016-03-21_Paris/Novice_video/43
2398,NoXI/007_2016-03-21_Paris/Expert_video/44,NoXI/007_2016-03-21_Paris/Novice_video/44
2399,NoXI/007_2016-03-21_Paris/Expert_video/45,NoXI/007_2016-03-21_Paris/Novice_video/45
2400,NoXI/007_2016-03-21_Paris/Expert_video/46,NoXI/007_2016-03-21_Paris/Novice_video/46
2401,NoXI/007_2016-03-21_Paris/Expert_video/47,NoXI/007_2016-03-21_Paris/Novice_video/47
2402,NoXI/007_2016-03-21_Paris/Expert_video/48,NoXI/007_2016-03-21_Paris/Novice_video/48
2403,NoXI/007_2016-03-21_Paris/Expert_video/49,NoXI/007_2016-03-21_Paris/Novice_video/49
2404,NoXI/007_2016-03-21_Paris/Expert_video/50,NoXI/007_2016-03-21_Paris/Novice_video/50
2405,NoXI/007_2016-03-21_Paris/Expert_video/51,NoXI/007_2016-03-21_Paris/Novice_video/51
2406,NoXI/007_2016-03-21_Paris/Expert_video/52,NoXI/007_2016-03-21_Paris/Novice_video/52
2407,NoXI/007_2016-03-21_Paris/Expert_video/53,NoXI/007_2016-03-21_Paris/Novice_video/53
2408,NoXI/007_2016-03-21_Paris/Expert_video/54,NoXI/007_2016-03-21_Paris/Novice_video/54
