site,chat_index,clip_index
NoXI,058_2016-04-14_Nottingham,28
NoXI,058_2016-04-14_Nottingham,29
NoXI,058_2016-04-14_Nottingham,3
NoXI,058_2016-04-14_Nottingham,30
NoXI,058_2016-04-14_Nottingham,31
NoXI,058_2016-04-14_Nottingham,32
NoXI,058_2016-04-14_Nottingham,33
NoXI,058_2016-04-14_Nottingham,34
NoXI,058_2016-04-14_Nottingham,35
NoXI,058_2016-04-14_Nottingham,36
NoXI,058_2016-04-14_Nottingham,37
NoXI,058_2016-04-14_Nottingham,38
NoXI,058_2016-04-14_Nottingham,39
NoXI,058_2016-04-14_Nottingham,4
NoXI,058_2016-04-14_Nottingham,40
NoXI,058_2016-04-14_Nottingham,41
NoXI,058_2016-04-14_Nottingham,42
NoXI,058_2016-04-14_Nottingham,43
NoXI,058_2016-04-14_Nottingham,44
NoXI,058_2016-04-14_Nottingham,45
NoXI,058_2016-04-14_Nottingham,46
NoXI,058_2016-04-14_Nottingham,47
NoXI,058_2016-04-14_Nottingham,48
NoXI,058_2016-04-14_Nottingham,49
NoXI,058_2016-04-14_Nottingham,5
NoXI,058_2016-04-14_Nottingham,50
NoXI,058_2016-04-14_Nottingham,6
NoXI,058_2016-04-14_Nottingham,7
NoXI,058_2016-04-14_Nottingham,8
NoXI,058_2016-04-14_Nottingham,9
NoXI,059_2016-04-14_Nottingham,1
NoXI,059_2016-04-14_Nottingham,10
NoXI,059_2016-04-14_Nottingham,11
NoXI,059_2016-04-14_Nottingham,2
NoXI,059_2016-04-14_Nottingham,3
NoXI,059_2016-04-14_Nottingham,4
NoXI,059_2016-04-14_Nottingham,5
NoXI,059_2016-04-14_Nottingham,6
NoXI,059_2016-04-14_Nottingham,7
NoXI,059_2016-04-14_Nottingham,8
NoXI,059_2016-04-14_Nottingham,9
NoXI,060_2016-04-14_Nottingham,1
NoXI,060_2016-04-14_Nottingham,10
NoXI,060_2016-04-14_Nottingham,11
NoXI,060_2016-04-14_Nottingham,12
NoXI,060_2016-04-14_Nottingham,13
NoXI,060_2016-04-14_Nottingham,14
NoXI,060_2016-04-14_Nottingham,15
NoXI,060_2016-04-14_Nottingham,16
NoXI,060_2016-04-14_Nottingham,17
NoXI,060_2016-04-14_Nottingham,18
NoXI,060_2016-04-14_Nottingham,19
NoXI,060_2016-04-14_Nottingham,2
NoXI,060_2016-04-14_Nottingham,20
NoXI,060_2016-04-14_Nottingham,21
NoXI,060_2016-04-14_Nottingham,22
NoXI,060_2016-04-14_Nottingham,23
NoXI,060_2016-04-14_Nottingham,24
NoXI,060_2016-04-14_Nottingham,25
NoXI,060_2016-04-14_Nottingham,26
NoXI,060_2016-04-14_Nottingham,27
NoXI,060_2016-04-14_Nottingham,28
NoXI,060_2016-04-14_Nottingham,29
NoXI,060_2016-04-14_Nottingham,3
NoXI,060_2016-04-14_Nottingham,30
NoXI,060_2016-04-14_Nottingham,31
NoXI,060_2016-04-14_Nottingham,32
NoXI,060_2016-04-14_Nottingham,33
NoXI,060_2016-04-14_Nottingham,34
NoXI,060_2016-04-14_Nottingham,35
NoXI,060_2016-04-14_Nottingham,36
NoXI,060_2016-04-14_Nottingham,37
NoXI,060_2016-04-14_Nottingham,38
NoXI,060_2016-04-14_Nottingham,39
NoXI,060_2016-04-14_Nottingham,4
NoXI,060_2016-04-14_Nottingham,40
NoXI,060_2016-04-14_Nottingham,41
NoXI,060_2016-04-14_Nottingham,42
NoXI,060_2016-04-14_Nottingham,43
NoXI,060_2016-04-14_Nottingham,44
NoXI,060_2016-04-14_Nottingham,45
NoXI,060_2016-04-14_Nottingham,46
NoXI,060_2016-04-14_Nottingham,47
NoXI,060_2016-04-14_Nottingham,48
NoXI,060_2016-04-14_Nottingham,49
NoXI,060_2016-04-14_Nottingham,5
NoXI,060_2016-04-14_Nottingham,50
NoXI,060_2016-04-14_Nottingham,51
NoXI,060_2016-04-14_Nottingham,52
NoXI,060_2016-04-14_Nottingham,53
NoXI,060_2016-04-14_Nottingham,54
NoXI,060_2016-04-14_Nottingham,55
NoXI,060_2016-04-14_Nottingham,56
NoXI,060_2016-04-14_Nottingham,57
NoXI,060_2016-04-14_Nottingham,6
NoXI,060_2016-04-14_Nottingham,7
NoXI,060_2016-04-14_Nottingham,8
NoXI,060_2016-04-14_Nottingham,9
NoXI,061_2016-04-14_Nottingham,1
NoXI,061_2016-04-14_Nottingham,10
NoXI,061_2016-04-14_Nottingham,11
NoXI,061_2016-04-14_Nottingham,12
NoXI,061_2016-04-14_Nottingham,13
NoXI,061_2016-04-14_Nottingham,14
NoXI,061_2016-04-14_Nottingham,15
NoXI,061_2016-04-14_Nottingham,16
NoXI,061_2016-04-14_Nottingham,17
NoXI,061_2016-04-14_Nottingham,18
NoXI,061_2016-04-14_Nottingham,19
NoXI,061_2016-04-14_Nottingham,2
NoXI,061_2016-04-14_Nottingham,20
NoXI,061_2016-04-14_Nottingham,21
NoXI,061_2016-04-14_Nottingham,22
NoXI,061_2016-04-14_Nottingham,23
NoXI,061_2016-04-14_Nottingham,24
NoXI,061_2016-04-14_Nottingham,25
NoXI,061_2016-04-14_Nottingham,26
NoXI,061_2016-04-14_Nottingham,27
NoXI,061_2016-04-14_Nottingham,28
NoXI,061_2016-04-14_Nottingham,29
NoXI,061_2016-04-14_Nottingham,3
NoXI,061_2016-04-14_Nottingham,30
NoXI,061_2016-04-14_Nottingham,31
NoXI,061_2016-04-14_Nottingham,32
NoXI,061_2016-04-14_Nottingham,33
NoXI,061_2016-04-14_Nottingham,34
NoXI,061_2016-04-14_Nottingham,35
NoXI,061_2016-04-14_Nottingham,36
NoXI,061_2016-04-14_Nottingham,37
NoXI,061_2016-04-14_Nottingham,38
NoXI,061_2016-04-14_Nottingham,39
NoXI,061_2016-04-14_Nottingham,4
NoXI,061_2016-04-14_Nottingham,40
NoXI,061_2016-04-14_Nottingham,41
NoXI,061_2016-04-14_Nottingham,42
NoXI,061_2016-04-14_Nottingham,5
NoXI,061_2016-04-14_Nottingham,6
NoXI,061_2016-04-14_Nottingham,7
NoXI,061_2016-04-14_Nottingham,8
NoXI,061_2016-04-14_Nottingham,9
NoXI,062_2016-04-14_Nottingham,1
NoXI,062_2016-04-14_Nottingham,10
NoXI,062_2016-04-14_Nottingham,11
NoXI,062_2016-04-14_Nottingham,12
NoXI,062_2016-04-14_Nottingham,13
NoXI,062_2016-04-14_Nottingham,14
NoXI,062_2016-04-14_Nottingham,15
NoXI,062_2016-04-14_Nottingham,16
NoXI,062_2016-04-14_Nottingham,17
NoXI,062_2016-04-14_Nottingham,18
NoXI,062_2016-04-14_Nottingham,19
NoXI,062_2016-04-14_Nottingham,2
NoXI,062_2016-04-14_Nottingham,20
NoXI,062_2016-04-14_Nottingham,21
NoXI,062_2016-04-14_Nottingham,22
NoXI,062_2016-04-14_Nottingham,23
NoXI,062_2016-04-14_Nottingham,24
NoXI,062_2016-04-14_Nottingham,25
NoXI,062_2016-04-14_Nottingham,26
NoXI,062_2016-04-14_Nottingham,27
NoXI,062_2016-04-14_Nottingham,28
NoXI,062_2016-04-14_Nottingham,29
NoXI,062_2016-04-14_Nottingham,3
NoXI,062_2016-04-14_Nottingham,30
NoXI,062_2016-04-14_Nottingham,31
NoXI,062_2016-04-14_Nottingham,32
NoXI,062_2016-04-14_Nottingham,33
NoXI,062_2016-04-14_Nottingham,34
NoXI,062_2016-04-14_Nottingham,35
NoXI,062_2016-04-14_Nottingham,36
NoXI,062_2016-04-14_Nottingham,37
NoXI,062_2016-04-14_Nottingham,38
NoXI,062_2016-04-14_Nottingham,39
NoXI,062_2016-04-14_Nottingham,4
NoXI,062_2016-04-14_Nottingham,40
NoXI,062_2016-04-14_Nottingham,41
NoXI,062_2016-04-14_Nottingham,42
NoXI,062_2016-04-14_Nottingham,43
NoXI,062_2016-04-14_Nottingham,44
NoXI,062_2016-04-14_Nottingham,45
NoXI,062_2016-04-14_Nottingham,5
NoXI,062_2016-04-14_Nottingham,6
NoXI,062_2016-04-14_Nottingham,7
NoXI,062_2016-04-14_Nottingham,8
NoXI,062_2016-04-14_Nottingham,9
NoXI,063_2016-04-14_Nottingham,1
NoXI,063_2016-04-14_Nottingham,10
NoXI,063_2016-04-14_Nottingham,11
NoXI,063_2016-04-14_Nottingham,12
NoXI,063_2016-04-14_Nottingham,13
NoXI,063_2016-04-14_Nottingham,14
NoXI,063_2016-04-14_Nottingham,15
NoXI,063_2016-04-14_Nottingham,16
NoXI,063_2016-04-14_Nottingham,17
NoXI,063_2016-04-14_Nottingham,18
NoXI,063_2016-04-14_Nottingham,19
NoXI,063_2016-04-14_Nottingham,2
NoXI,063_2016-04-14_Nottingham,20
NoXI,063_2016-04-14_Nottingham,21
NoXI,063_2016-04-14_Nottingham,3
NoXI,063_2016-04-14_Nottingham,4
NoXI,063_2016-04-14_Nottingham,5
NoXI,063_2016-04-14_Nottingham,6
NoXI,063_2016-04-14_Nottingham,7
NoXI,063_2016-04-14_Nottingham,8
NoXI,063_2016-04-14_Nottingham,9
NoXI,064_2016-04-14_Nottingham,1
NoXI,064_2016-04-14_Nottingham,10
NoXI,064_2016-04-14_Nottingham,11
NoXI,064_2016-04-14_Nottingham,12
NoXI,064_2016-04-14_Nottingham,13
NoXI,064_2016-04-14_Nottingham,14
NoXI,064_2016-04-14_Nottingham,15
NoXI,064_2016-04-14_Nottingham,16
NoXI,064_2016-04-14_Nottingham,17
NoXI,064_2016-04-14_Nottingham,18
NoXI,064_2016-04-14_Nottingham,19
NoXI,064_2016-04-14_Nottingham,2
NoXI,064_2016-04-14_Nottingham,20
NoXI,064_2016-04-14_Nottingham,21
NoXI,064_2016-04-14_Nottingham,22
NoXI,064_2016-04-14_Nottingham,3
NoXI,064_2016-04-14_Nottingham,4
NoXI,064_2016-04-14_Nottingham,5
NoXI,064_2016-04-14_Nottingham,6
NoXI,064_2016-04-14_Nottingham,7
NoXI,064_2016-04-14_Nottingham,8
NoXI,064_2016-04-14_Nottingham,9
NoXI,065_2016-04-14_Nottingham,1
NoXI,065_2016-04-14_Nottingham,10
NoXI,065_2016-04-14_Nottingham,11
NoXI,065_2016-04-14_Nottingham,12
NoXI,065_2016-04-14_Nottingham,13
NoXI,065_2016-04-14_Nottingham,14
NoXI,065_2016-04-14_Nottingham,15
NoXI,065_2016-04-14_Nottingham,16
NoXI,065_2016-04-14_Nottingham,17
NoXI,065_2016-04-14_Nottingham,18
NoXI,065_2016-04-14_Nottingham,19
NoXI,065_2016-04-14_Nottingham,2
NoXI,065_2016-04-14_Nottingham,20
NoXI,065_2016-04-14_Nottingham,21
NoXI,065_2016-04-14_Nottingham,22
NoXI,065_2016-04-14_Nottingham,23
NoXI,065_2016-04-14_Nottingham,24
NoXI,065_2016-04-14_Nottingham,25
NoXI,065_2016-04-14_Nottingham,26
NoXI,065_2016-04-14_Nottingham,27
NoXI,065_2016-04-14_Nottingham,28
NoXI,065_2016-04-14_Nottingham,29
NoXI,065_2016-04-14_Nottingham,3
NoXI,065_2016-04-14_Nottingham,30
NoXI,065_2016-04-14_Nottingham,31
NoXI,065_2016-04-14_Nottingham,32
NoXI,065_2016-04-14_Nottingham,33
NoXI,065_2016-04-14_Nottingham,34
NoXI,065_2016-04-14_Nottingham,35
NoXI,065_2016-04-14_Nottingham,36
NoXI,065_2016-04-14_Nottingham,37
NoXI,065_2016-04-14_Nottingham,38
NoXI,065_2016-04-14_Nottingham,39
NoXI,065_2016-04-14_Nottingham,4
NoXI,065_2016-04-14_Nottingham,40
NoXI,065_2016-04-14_Nottingham,41
NoXI,065_2016-04-14_Nottingham,42
NoXI,065_2016-04-14_Nottingham,43
NoXI,065_2016-04-14_Nottingham,44
NoXI,065_2016-04-14_Nottingham,5
NoXI,065_2016-04-14_Nottingham,6
NoXI,065_2016-04-14_Nottingham,7
NoXI,065_2016-04-14_Nottingham,8
NoXI,065_2016-04-14_Nottingham,9
NoXI,066_2016-05-23_Augsburg,1
NoXI,066_2016-05-23_Augsburg,10
NoXI,066_2016-05-23_Augsburg,11
NoXI,066_2016-05-23_Augsburg,12
NoXI,066_2016-05-23_Augsburg,13
NoXI,066_2016-05-23_Augsburg,14
NoXI,066_2016-05-23_Augsburg,15
NoXI,066_2016-05-23_Augsburg,16
NoXI,066_2016-05-23_Augsburg,17
NoXI,066_2016-05-23_Augsburg,18
NoXI,066_2016-05-23_Augsburg,19
NoXI,066_2016-05-23_Augsburg,2
NoXI,066_2016-05-23_Augsburg,20
NoXI,066_2016-05-23_Augsburg,21
NoXI,066_2016-05-23_Augsburg,22
NoXI,066_2016-05-23_Augsburg,23
NoXI,066_2016-05-23_Augsburg,24
NoXI,066_2016-05-23_Augsburg,25
NoXI,066_2016-05-23_Augsburg,26
NoXI,066_2016-05-23_Augsburg,27
NoXI,066_2016-05-23_Augsburg,28
NoXI,066_2016-05-23_Augsburg,29
NoXI,066_2016-05-23_Augsburg,3
NoXI,066_2016-05-23_Augsburg,30
NoXI,066_2016-05-23_Augsburg,31
NoXI,066_2016-05-23_Augsburg,32
NoXI,066_2016-05-23_Augsburg,33
NoXI,066_2016-05-23_Augsburg,34
NoXI,066_2016-05-23_Augsburg,35
NoXI,066_2016-05-23_Augsburg,36
NoXI,066_2016-05-23_Augsburg,37
NoXI,066_2016-05-23_Augsburg,38
NoXI,066_2016-05-23_Augsburg,4
NoXI,066_2016-05-23_Augsburg,5
NoXI,066_2016-05-23_Augsburg,6
NoXI,066_2016-05-23_Augsburg,7
NoXI,066_2016-05-23_Augsburg,8
NoXI,066_2016-05-23_Augsburg,9
NoXI,067_2016-05-23_Augsburg,1
NoXI,067_2016-05-23_Augsburg,10
NoXI,067_2016-05-23_Augsburg,11
NoXI,067_2016-05-23_Augsburg,12
NoXI,067_2016-05-23_Augsburg,13
NoXI,067_2016-05-23_Augsburg,14
NoXI,067_2016-05-23_Augsburg,15
NoXI,067_2016-05-23_Augsburg,16
NoXI,067_2016-05-23_Augsburg,17
NoXI,067_2016-05-23_Augsburg,18
NoXI,067_2016-05-23_Augsburg,19
NoXI,067_2016-05-23_Augsburg,2
NoXI,067_2016-05-23_Augsburg,20
NoXI,067_2016-05-23_Augsburg,21
NoXI,067_2016-05-23_Augsburg,22
NoXI,067_2016-05-23_Augsburg,23
NoXI,067_2016-05-23_Augsburg,24
NoXI,067_2016-05-23_Augsburg,25
NoXI,067_2016-05-23_Augsburg,26
NoXI,067_2016-05-23_Augsburg,27
NoXI,067_2016-05-23_Augsburg,28
NoXI,067_2016-05-23_Augsburg,29
NoXI,067_2016-05-23_Augsburg,3
NoXI,067_2016-05-23_Augsburg,30
NoXI,067_2016-05-23_Augsburg,31
NoXI,067_2016-05-23_Augsburg,32
NoXI,067_2016-05-23_Augsburg,33
NoXI,067_2016-05-23_Augsburg,34
NoXI,067_2016-05-23_Augsburg,35
NoXI,067_2016-05-23_Augsburg,36
NoXI,067_2016-05-23_Augsburg,37
NoXI,067_2016-05-23_Augsburg,38
NoXI,067_2016-05-23_Augsburg,39
NoXI,067_2016-05-23_Augsburg,4
NoXI,067_2016-05-23_Augsburg,40
NoXI,067_2016-05-23_Augsburg,41
NoXI,067_2016-05-23_Augsburg,42
NoXI,067_2016-05-23_Augsburg,43
NoXI,067_2016-05-23_Augsburg,44
NoXI,067_2016-05-23_Augsburg,45
NoXI,067_2016-05-23_Augsburg,46
NoXI,067_2016-05-23_Augsburg,47
NoXI,067_2016-05-23_Augsburg,48
NoXI,067_2016-05-23_Augsburg,49
NoXI,067_2016-05-23_Augsburg,5
NoXI,067_2016-05-23_Augsburg,50
NoXI,067_2016-05-23_Augsburg,51
NoXI,067_2016-05-23_Augsburg,52
NoXI,067_2016-05-23_Augsburg,53
NoXI,067_2016-05-23_Augsburg,54
NoXI,067_2016-05-23_Augsburg,55
NoXI,067_2016-05-23_Augsburg,56
NoXI,067_2016-05-23_Augsburg,57
NoXI,067_2016-05-23_Augsburg,58
NoXI,067_2016-05-23_Augsburg,59
NoXI,067_2016-05-23_Augsburg,6
NoXI,067_2016-05-23_Augsburg,60
NoXI,067_2016-05-23_Augsburg,61
NoXI,067_2016-05-23_Augsburg,62
NoXI,067_2016-05-23_Augsburg,63
NoXI,067_2016-05-23_Augsburg,7
NoXI,067_2016-05-23_Augsburg,8
NoXI,067_2016-05-23_Augsburg,9
NoXI,068_2016-05-23_Augsburg,1
NoXI,068_2016-05-23_Augsburg,10
NoXI,068_2016-05-23_Augsburg,11
NoXI,068_2016-05-23_Augsburg,12
NoXI,068_2016-05-23_Augsburg,13
NoXI,068_2016-05-23_Augsburg,14
NoXI,068_2016-05-23_Augsburg,15
NoXI,068_2016-05-23_Augsburg,16
NoXI,068_2016-05-23_Augsburg,17
NoXI,068_2016-05-23_Augsburg,18
NoXI,068_2016-05-23_Augsburg,19
NoXI,068_2016-05-23_Augsburg,2
NoXI,068_2016-05-23_Augsburg,20
NoXI,068_2016-05-23_Augsburg,21
NoXI,068_2016-05-23_Augsburg,22
NoXI,068_2016-05-23_Augsburg,23
NoXI,068_2016-05-23_Augsburg,24
NoXI,068_2016-05-23_Augsburg,25
NoXI,068_2016-05-23_Augsburg,26
NoXI,068_2016-05-23_Augsburg,27
NoXI,068_2016-05-23_Augsburg,28
NoXI,068_2016-05-23_Augsburg,29
NoXI,068_2016-05-23_Augsburg,3
NoXI,068_2016-05-23_Augsburg,30
NoXI,068_2016-05-23_Augsburg,31
NoXI,068_2016-05-23_Augsburg,32
NoXI,068_2016-05-23_Augsburg,33
NoXI,068_2016-05-23_Augsburg,4
NoXI,068_2016-05-23_Augsburg,5
NoXI,068_2016-05-23_Augsburg,6
NoXI,068_2016-05-23_Augsburg,7
NoXI,068_2016-05-23_Augsburg,8
NoXI,068_2016-05-23_Augsburg,9
NoXI,069_2016-05-23_Augsburg,1
NoXI,069_2016-05-23_Augsburg,10
NoXI,069_2016-05-23_Augsburg,11
NoXI,069_2016-05-23_Augsburg,12
NoXI,069_2016-05-23_Augsburg,13
NoXI,069_2016-05-23_Augsburg,14
NoXI,069_2016-05-23_Augsburg,15
NoXI,069_2016-05-23_Augsburg,16
NoXI,069_2016-05-23_Augsburg,17
NoXI,069_2016-05-23_Augsburg,18
NoXI,069_2016-05-23_Augsburg,19
NoXI,069_2016-05-23_Augsburg,2
NoXI,069_2016-05-23_Augsburg,20
NoXI,069_2016-05-23_Augsburg,21
NoXI,069_2016-05-23_Augsburg,22
NoXI,069_2016-05-23_Augsburg,23
NoXI,069_2016-05-23_Augsburg,24
NoXI,069_2016-05-23_Augsburg,25
NoXI,069_2016-05-23_Augsburg,26
NoXI,069_2016-05-23_Augsburg,27
NoXI,069_2016-05-23_Augsburg,28
NoXI,069_2016-05-23_Augsburg,29
NoXI,069_2016-05-23_Augsburg,3
NoXI,069_2016-05-23_Augsburg,30
NoXI,069_2016-05-23_Augsburg,31
NoXI,069_2016-05-23_Augsburg,32
NoXI,069_2016-05-23_Augsburg,33
NoXI,069_2016-05-23_Augsburg,34
NoXI,069_2016-05-23_Augsburg,35
NoXI,069_2016-05-23_Augsburg,36
NoXI,069_2016-05-23_Augsburg,37
NoXI,069_2016-05-23_Augsburg,38
NoXI,069_2016-05-23_Augsburg,39
NoXI,069_2016-05-23_Augsburg,4
NoXI,069_2016-05-23_Augsburg,40
NoXI,069_2016-05-23_Augsburg,41
NoXI,069_2016-05-23_Augsburg,42
NoXI,069_2016-05-23_Augsburg,43
NoXI,069_2016-05-23_Augsburg,44
NoXI,069_2016-05-23_Augsburg,45
NoXI,069_2016-05-23_Augsburg,46
NoXI,069_2016-05-23_Augsburg,47
NoXI,069_2016-05-23_Augsburg,48
NoXI,069_2016-05-23_Augsburg,49
NoXI,069_2016-05-23_Augsburg,5
NoXI,069_2016-05-23_Augsburg,50
NoXI,069_2016-05-23_Augsburg,51
NoXI,069_2016-05-23_Augsburg,52
NoXI,069_2016-05-23_Augsburg,53
NoXI,069_2016-05-23_Augsburg,54
NoXI,069_2016-05-23_Augsburg,55
NoXI,069_2016-05-23_Augsburg,56
NoXI,069_2016-05-23_Augsburg,57
NoXI,069_2016-05-23_Augsburg,58
NoXI,069_2016-05-23_Augsburg,59
NoXI,069_2016-05-23_Augsburg,6
NoXI,069_2016-05-23_Augsburg,60
NoXI,069_2016-05-23_Augsburg,61
NoXI,069_2016-05-23_Augsburg,62
NoXI,069_2016-05-23_Augsburg,63
NoXI,069_2016-05-23_Augsburg,7
NoXI,069_2016-05-23_Augsburg,8
NoXI,069_2016-05-23_Augsburg,9
NoXI,070_2016-05-23_Augsburg,1
NoXI,070_2016-05-23_Augsburg,10
NoXI,070_2016-05-23_Augsburg,11
NoXI,070_2016-05-23_Augsburg,12
NoXI,070_2016-05-23_Augsburg,13
NoXI,070_2016-05-23_Augsburg,14
NoXI,070_2016-05-23_Augsburg,15
NoXI,070_2016-05-23_Augsburg,16
NoXI,070_2016-05-23_Augsburg,17
NoXI,070_2016-05-23_Augsburg,18
NoXI,070_2016-05-23_Augsburg,19
NoXI,070_2016-05-23_Augsburg,2
NoXI,070_2016-05-23_Augsburg,20
NoXI,070_2016-05-23_Augsburg,21
NoXI,070_2016-05-23_Augsburg,22
NoXI,070_2016-05-23_Augsburg,23
NoXI,070_2016-05-23_Augsburg,24
NoXI,070_2016-05-23_Augsburg,25
NoXI,070_2016-05-23_Augsburg,26
NoXI,070_2016-05-23_Augsburg,27
NoXI,070_2016-05-23_Augsburg,28
NoXI,070_2016-05-23_Augsburg,29
NoXI,070_2016-05-23_Augsburg,3
NoXI,070_2016-05-23_Augsburg,30
NoXI,070_2016-05-23_Augsburg,31
NoXI,070_2016-05-23_Augsburg,32
NoXI,070_2016-05-23_Augsburg,33
NoXI,070_2016-05-23_Augsburg,34
NoXI,070_2016-05-23_Augsburg,4
NoXI,070_2016-05-23_Augsburg,5
NoXI,070_2016-05-23_Augsburg,6
NoXI,070_2016-05-23_Augsburg,7
NoXI,070_2016-05-23_Augsburg,8
NoXI,070_2016-05-23_Augsburg,9
NoXI,071_2016-05-23_Augsburg,1
NoXI,071_2016-05-23_Augsburg,10
NoXI,071_2016-05-23_Augsburg,11
NoXI,071_2016-05-23_Augsburg,12
NoXI,071_2016-05-23_Augsburg,13
NoXI,071_2016-05-23_Augsburg,14
NoXI,071_2016-05-23_Augsburg,15
NoXI,071_2016-05-23_Augsburg,16
NoXI,071_2016-05-23_Augsburg,17
NoXI,071_2016-05-23_Augsburg,18
NoXI,071_2016-05-23_Augsburg,19
NoXI,071_2016-05-23_Augsburg,2
NoXI,071_2016-05-23_Augsburg,20
NoXI,071_2016-05-23_Augsburg,21
NoXI,071_2016-05-23_Augsburg,22
NoXI,071_2016-05-23_Augsburg,23
NoXI,071_2016-05-23_Augsburg,24
NoXI,071_2016-05-23_Augsburg,25
NoXI,071_2016-05-23_Augsburg,26
NoXI,071_2016-05-23_Augsburg,27
NoXI,071_2016-05-23_Augsburg,28
NoXI,071_2016-05-23_Augsburg,29
NoXI,071_2016-05-23_Augsburg,3
NoXI,071_2016-05-23_Augsburg,30
NoXI,071_2016-05-23_Augsburg,31
NoXI,071_2016-05-23_Augsburg,32
NoXI,071_2016-05-23_Augsburg,33
NoXI,071_2016-05-23_Augsburg,34
NoXI,071_2016-05-23_Augsburg,35
NoXI,071_2016-05-23_Augsburg,36
NoXI,071_2016-05-23_Augsburg,37
NoXI,071_2016-05-23_Augsburg,38
NoXI,071_2016-05-23_Augsburg,39
NoXI,071_2016-05-23_Augsburg,4
NoXI,071_2016-05-23_Augsburg,40
NoXI,071_2016-05-23_Augsburg,41
NoXI,071_2016-05-23_Augsburg,42
NoXI,071_2016-05-23_Augsburg,5
NoXI,071_2016-05-23_Augsburg,6
NoXI,071_2016-05-23_Augsburg,7
NoXI,071_2016-05-23_Augsburg,8
NoXI,071_2016-05-23_Augsburg,9
NoXI,072_2016-05-23_Augsburg,1
NoXI,072_2016-05-23_Augsburg,10
NoXI,072_2016-05-23_Augsburg,11
NoXI,072_2016-05-23_Augsburg,12
NoXI,072_2016-05-23_Augsburg,13
NoXI,072_2016-05-23_Augsburg,14
NoXI,072_2016-05-23_Augsburg,15
NoXI,072_2016-05-23_Augsburg,16
NoXI,072_2016-05-23_Augsburg,17
NoXI,072_2016-05-23_Augsburg,18
NoXI,072_2016-05-23_Augsburg,19
NoXI,072_2016-05-23_Augsburg,2
NoXI,072_2016-05-23_Augsburg,20
NoXI,072_2016-05-23_Augsburg,21
NoXI,072_2016-05-23_Augsburg,22
NoXI,072_2016-05-23_Augsburg,23
NoXI,072_2016-05-23_Augsburg,24
NoXI,072_2016-05-23_Augsburg,25
NoXI,072_2016-05-23_Augsburg,26
NoXI,072_2016-05-23_Augsburg,27
NoXI,072_2016-05-23_Augsburg,28
NoXI,072_2016-05-23_Augsburg,3
NoXI,072_2016-05-23_Augsburg,4
NoXI,072_2016-05-23_Augsburg,5
NoXI,072_2016-05-23_Augsburg,6
NoXI,072_2016-05-23_Augsburg,7
NoXI,072_2016-05-23_Augsburg,8
NoXI,072_2016-05-23_Augsburg,9
NoXI,073_2016-05-23_Augsburg,1
NoXI,073_2016-05-23_Augsburg,10
NoXI,073_2016-05-23_Augsburg,11
NoXI,073_2016-05-23_Augsburg,12
NoXI,073_2016-05-23_Augsburg,13
NoXI,073_2016-05-23_Augsburg,14
NoXI,073_2016-05-23_Augsburg,15
NoXI,073_2016-05-23_Augsburg,16
NoXI,073_2016-05-23_Augsburg,17
NoXI,073_2016-05-23_Augsburg,18
NoXI,073_2016-05-23_Augsburg,19
NoXI,073_2016-05-23_Augsburg,2
NoXI,073_2016-05-23_Augsburg,20
NoXI,073_2016-05-23_Augsburg,21
NoXI,073_2016-05-23_Augsburg,22
NoXI,073_2016-05-23_Augsburg,23
NoXI,073_2016-05-23_Augsburg,24
NoXI,073_2016-05-23_Augsburg,25
NoXI,073_2016-05-23_Augsburg,26
NoXI,073_2016-05-23_Augsburg,27
NoXI,073_2016-05-23_Augsburg,28
NoXI,073_2016-05-23_Augsburg,29
NoXI,073_2016-05-23_Augsburg,3
NoXI,073_2016-05-23_Augsburg,30
NoXI,073_2016-05-23_Augsburg,4
NoXI,073_2016-05-23_Augsburg,5
NoXI,073_2016-05-23_Augsburg,6
NoXI,073_2016-05-23_Augsburg,7
NoXI,073_2016-05-23_Augsburg,8
NoXI,073_2016-05-23_Augsburg,9
NoXI,074_2016-05-23_Augsburg,1
NoXI,074_2016-05-23_Augsburg,10
NoXI,074_2016-05-23_Augsburg,11
NoXI,074_2016-05-23_Augsburg,12
NoXI,074_2016-05-23_Augsburg,13
NoXI,074_2016-05-23_Augsburg,14
NoXI,074_2016-05-23_Augsburg,15
NoXI,074_2016-05-23_Augsburg,16
NoXI,074_2016-05-23_Augsburg,17
NoXI,074_2016-05-23_Augsburg,18
NoXI,074_2016-05-23_Augsburg,19
NoXI,074_2016-05-23_Augsburg,2
NoXI,074_2016-05-23_Augsburg,20
NoXI,074_2016-05-23_Augsburg,21
NoXI,074_2016-05-23_Augsburg,22
NoXI,074_2016-05-23_Augsburg,23
NoXI,074_2016-05-23_Augsburg,24
NoXI,074_2016-05-23_Augsburg,25
NoXI,074_2016-05-23_Augsburg,26
NoXI,074_2016-05-23_Augsburg,27
NoXI,074_2016-05-23_Augsburg,28
NoXI,074_2016-05-23_Augsburg,29
NoXI,074_2016-05-23_Augsburg,3
NoXI,074_2016-05-23_Augsburg,30
NoXI,074_2016-05-23_Augsburg,31
NoXI,074_2016-05-23_Augsburg,4
NoXI,074_2016-05-23_Augsburg,5
NoXI,074_2016-05-23_Augsburg,6
NoXI,074_2016-05-23_Augsburg,7
NoXI,074_2016-05-23_Augsburg,8
NoXI,074_2016-05-23_Augsburg,9
NoXI,075_2016-05-23_Augsburg,1
